C3L.00017	C3L.00102	C3L.00277	C3L.00589	C3L.00598	C3L.00599	C3L.00622	C3L.00625	C3L.00819	C3L.00928	C3L.01031	C3L.01037	C3L.01051	C3L.01124	C3L.01328	C3L.01453	C3L.01598	C3L.01637	C3L.01662	C3L.01687	C3L.01689	C3L.01703	C3L.01971	C3L.02109	C3L.02115	C3L.02116	C3L.02118	C3L.02463	C3L.02604	C3L.02606	C3L.02610	C3L.02613	C3L.02701	C3L.02809	C3L.02890	C3L.02897	C3L.02899	C3L.03123	C3L.03356	C3L.03388	C3L.03628	C3L.03630	C3L.03635	C3L.03639	C3L.03743	C3L.04027	C3L.04072	C3L.04080	C3L.04475	C3L.04479	C3L.04848	C3L.04853	C3N.00198	C3N.00249	C3N.00302	C3N.00436	C3N.00511	C3N.00514	C3N.00516	C3N.00518	C3N.00709	C3N.01165	C3N.01167	C3N.01168	C3N.01375	C3N.01380	C3N.01381	C3N.01383	C3N.01388	C3N.01714	C3N.01715	C3N.01716	C3N.02010	C3N.02573	C3N.02579	C3N.02585	C3N.02589	C3N.02592	C3N.02768	C3N.02940	C3N.02944	C3N.02971	C3N.03000	C3N.03006	C3N.03007	C3N.03039	C3N.03061	C3N.03086	C3N.03173	C3N.03190	C3N.03426	C3N.03430	C3N.03439	C3N.03665	C3N.03666	C3N.03754	C3N.03780	C3N.03839	C3N.03840	C3N.03853	C3N.03884	C3N.04119	C3N.04126	C3N.04282	C3N.04283
NP_127494.1_S802	0.0244353752414493	0.0645003585398778	0.0318301359061273	-0.138071462832386	-0.0863315193025552	-0.266011137341657	-0.0686015692961534	0.051902272335081	0.0348358574524928	-0.0307583186484743	0.128124898750262	-0.0269444027828562	-0.0204898575028455	-0.0295990222082627	-0.0875436486382401	-0.0206426303828187	-0.00462496052617429	0.0577984146082338	0.0646166818651211	0.0135073881767996	-0.190792962826615	-0.149280931865299	-0.0564123155992652	-0.0198342761203496	0.060443595955936	-0.0560508426439771	-0.0327327661541558	0.0705722080949583	-0.0103225979072811	0.0745405722968319	-0.0993006462540481	0.100526453512822	0.0281849832584074	0.0159075162346208	0.00847844782684214	-0.0395825940533569	-0.0532852080055436	0.011716897052499	-0.0547127997549682	-0.206906723331545	-0.122735341951844	-0.000545115511553393	0.00610776939124365	0.108211702647038	0.0877123132613895	-0.026095015128309	0.163349796184609	0.0317223622263643	0.0394443712982094	0.0419073569154066	-0.0444323636734352	0.0451737141776733	-0.11970173400004	-0.0189719359435076	-0.105019717277513	-0.0537618132161585	0.0614520830781621	-0.0368822294630073	-0.0238247022377473	0.0086402618745885	-0.0230728751002349	-0.0512365129297431	0.0492132724915324	0.0652074411051518	-0.0351348017489124	-0.224165244974301	0.0537063660861581	-0.181662981545485	-0.142215210341765	-0.0692614991888782	0.0954036525472369	0.0532807984282609	0.0493767069472587	0.0269845085600829	0.0877520750043227	-0.292410427879485	-0.0566332599324328	0.0615477432978128	0.139347780306668	0.0379044087829743	-0.00337782484032889	0.0197727105394242	-0.108370907039898	-0.00174335417228349	0.00841769232112169	-0.041962876916945	0.0372018076783331	0.0265713817593613	-0.0202435623513951	0.0712492988952354	0.0821759080485917	-0.137948934947346	0.0523350893838145	0.108147515652185	0.0138227850136883	0.0684394152020357	-0.0554629399490655	0.0404122672632309	0.0370707562689395	-0.0485131353760066	0.0345696925967753	0.00770927265077693	-0.128552722186216	0.0665033034559129	-0.0734569869739862
NP_149038.3_S495	0.0959463985225825	-0.0145991021011593	0.284451620042551	0.0952709328235359	-0.254994776445204	0.0971866098996522	-0.230171610137897	0.18701450588432	0.206540725638331	0.00464545681035573	0.150106844275011	-0.0868892560225537	0.116266746703809	-0.00620678438430532	-0.162265692313064	-0.0619452652963485	0.134227904847381	-0.054903737939274	-0.124649246864156	0.30528217593781	0.179333608881447	-0.0704152833502281	-0.231906133073946	0.161950163437731	-0.0247387117182064	-0.0652614330460167	0.0136699093025159	0.120677300056388	0.152588408040873	-0.0347051209621071	-0.248128589992002	0.0352407696867093	0.231884238964317	0.415226600685793	-0.130934382616609	-0.178113680601878	-0.0728737831406506	0.195570823063481	0.0184808093826052	0.291426236983229	-0.185317636105558	0.203598769978474	-0.21975668592795	-0.0264732891202709	0.256121153501555	-0.305262780406421	-0.0361374243510174	-0.199136284437808	-0.028335202560243	-0.208389136083228	-0.0523803225677466	-0.0526275017025371	-0.149161671953138	0.090502371221494	-0.155005677008926	0.114866356404509	0.0699919173165177	-0.206515134445558	0.0426274840432774	-0.0590567669690285	-0.135589105123557	0.0969565407765471	0.370372807524164	-0.0286914123758773	0.0316620347771048	0.0726198422479594	-0.336603234455168	-0.194915449179609	0.040302177932038	-0.0334725276587646	0.068120844746045	-0.0192213676676472	0.134823086638833	0.0590685134104007	0.235976390551471	-0.0844419225070001	-0.160174548476571	-0.211904712369029	0.0771672742576887	0.317212332360235	-0.0169434326216102	-0.098292156415132	-0.112868386702077	-0.0355256958237012	-0.348284899259351	0.0809331300040199	-0.0403933399325708	0.0477053281490094	-0.0371624265391884	0.0463998951578505	0.184184662412836	0.142444271589715	0.0600291633300673	0.301160678108828	0.276880239389849	0.0250122435176309	-0.0421176807559299	0.0359981877206832	-0.504184007443441	0.113478314062233	0.194595836867121	-0.11579800591325	-0.0474629455821876	0.0616964766938759	0.0122493749120976
NP_149062.1_T8312	-0.0772219095169481	0.0935653958647372	-0.0543089712828806	-0.0156467740810489	-0.0400740291213423	0.0171589801625343	0.00681507243080357	0.0409219319852961	0.119901812784881	0.0849068006636913	0.0254065695284297	-0.281455167525597	-0.117225396467149	0.110712670154266	0.0719933669276342	-0.0477244238942168	0.181797169144337	-0.121465495071972	-0.0180761880547319	0.100733693375051	0.166107477774959	0.0259069453912519	0.080545760285533	-0.0997496231996448	-0.106555911929053	-0.0478246008863402	-0.0581762048823649	-0.0905185799056912	-0.0157800655234423	0.097967427433992	-0.00520269227003957	0.0301528255714423	0.247924375993224	-0.0727480853984988	-0.124619428962725	-0.0555021753784038	-0.0800498610117396	0.108189162732216	-0.155308825416892	0.0513076369980711	0.0329047335133384	-0.00417574099177997	-0.110358656658452	0.0469858192535345	-0.0458410759845367	0.0878484178847792	0.0431197725802808	-0.0200411194959196	-0.0387400143473986	0.132649228061213	-0.0704302589896322	0.177231007914485	-0.0879413210023337	-0.0897886454521789	-0.118812400901997	0.124117656431753	-0.033907193648697	-0.0156689848884763	-0.0421793587101946	0.0290197979847419	-0.114827935752816	0.152076143239814	-0.0274409859763249	0.154432216213983	0.0145842039679304	-0.0868935498334801	-0.166839915757949	-0.0249206516287733	0.0564224479824697	-0.00696625907891961	0.0731348436917642	0.0874088599569733	0.09022452908056	-0.129472379330306	-0.0222906706860615	-0.206434979424981	-0.0283779324654728	0.0258789220492214	-0.0414698285410466	0.0952291859594993	-0.00563954920462625	-0.0610110525410468	-0.067234794379886	-0.00961244368063506	-0.00624048978264072	0.0959658019342728	0.053348052139944	0.0471037585598242	-0.0545495627885108	0.0280347536957031	0.182354561209255	0.0973244925027059	0.0564301090022369	0.100508921859177	-0.0642546311801137	0.0783200319219456	-0.0939375732395853	0.0579549673144305	-0.013643370108297	0.0292209153060124	0.165678982923757	0.0577834197764387	-0.0580803982478178	0.0993448401319524	-0.0403341702797546
NP_149124.3_S170	0.0333792127172461	0.087968499755819	0.0159779805733572	0.0241138670571339	-0.100878575542478	-0.126845977349246	-0.0735454419335987	-0.0406770712188408	0.0480781286999245	0.121545836187391	0.0355257347640529	-0.227803255532233	-0.0355104197625961	-0.0640171691533765	-0.00107813072110296	-0.049532869210452	0.0564198833502197	0.0722074798646472	0.0442470082089053	0.109523043075633	0.146834357266358	-0.0258405503274065	-0.00254188317138851	-0.0224182681272162	-0.216896589079686	-0.0892363983214689	-0.0682078097435968	0.0458706085703673	0.0937700304986354	0.110056359246082	-0.0136290833919764	0.0746302684374173	0.039157732427355	0.0265829326270429	-0.171778900008928	-0.127054393143436	-0.042398738407828	0.15713966100696	-0.110346645987511	0.0452615283530205	-0.0428882304485477	0.0409036763487181	-0.121566961300226	0.194630613108578	-0.0527234813526369	-0.0143333528811999	0.0866472854116446	0.0846286259075575	-0.0893417722453955	0.0719574564098185	-0.0568674978319293	0.0544098313586316	-0.0286498254115547	0.160278946417517	-0.0882005863622739	-0.0869397342142787	-0.0444949968602977	-0.125097184222164	-0.148867528062373	-0.037708040306173	-0.0821252593742273	0.0288416316013625	0.00770507799915983	0.136574442214879	0.00926525668784482	-0.162293311044008	0.0178520070217644	-0.0663748647256671	-0.0689586401766814	0.014732553961318	0.0214408438640474	0.0381838632517196	0.103069717934354	0.0117323905780036	-0.0780397941901561	-0.192887615916727	-0.0384619662306713	0.0265722968035775	0.142823114421776	0.0247412387481452	-0.0333269896387331	0.0158517029104956	-0.0386541603083492	-0.00921523552135949	0.0510537672503899	0.117469796118497	0.0601575920603157	0.0696188307190574	0.0893121514910826	0.108045574077023	0.284908076690042	0.0211740658952381	-0.0458232086337122	0.12073777410536	-0.0542991059987864	0.0439510618756876	-0.121324242657174	0.0348788615164968	0.0485802761572882	0.103972115214838	0.129840984011558	-0.0838968734584906	0.0113570655946539	-0.00197530060977295	-0.057206615412437
NP_149129.2_S202	0.0515373143188346	0.132427930537305	-0.058655563987403	0.275579685640948	0.0784342257218256	0.0855106001019286	-0.0819694852581054	-0.100348945989029	-0.065969754152724	-0.201292217487436	-0.0268033594392966	0.0669218853052109	0.00028540198135361	0.136925237926742	0.250112119500766	-0.0915005325832895	-0.113674711981537	-0.0732131762672609	0.0601830781932636	0.0449774017680142	0.0542902676588605	-0.0449228563988458	0.187937744397544	-0.117145899589637	0.0154211253523843	0.123232323944652	-0.208552424437869	-0.106068244987679	-0.0544512088836145	0.131358463435166	-0.260613638232656	-0.0489036647730618	-0.051382657683175	-0.0584423246119227	-0.0523658636512683	0.0229608908294397	-0.266315607728901	0.11900724520839	0.0473917199725735	0.190763023694587	-0.00142121541383635	0.0168761529084158	0.107062964400919	0.0737389295833361	0.027440260609957	0.0105236376257749	0.0180446081963457	0.178430617736844	0.0598771637868629	0.508635509868683	-0.0626596350383946	0.0159480415295099	-0.116743988538602	0.0103874396466428	-0.0358989642664351	0.140767055324751	-0.318839808035899	0.0192760405406044	-0.0335121243768269	-0.0244472599319111	0.0597176541734414	-0.105812008283964	-0.0990013454662851	0.0741619487736274	-0.030166955180439	-0.0283840445076779	-0.152853544228708	0.0251043351997419	0.0495679868160296	0.215908503231858	-0.020544336236371	0.0842102266820289	0.355146646341348	-0.0377846354993633	-0.0554650497909659	0.261068711999466	-0.0689184850296556	0.0617928333166757	0.00508345520672411	0.217652405199953	-0.0112681184423899	-0.0197391479335926	-0.281746867886044	-0.0356536927296731	-0.0799055909874513	0.0222683438758096	-0.113599467253288	-0.145676412656423	-0.112802263516265	-0.0211081280995594	0.0742744369425537	0.0594342642100406	-0.016865612144676	0.0443308544053907	0.0458845293480506	0.0336197558345292	-0.192864743556344	0.105445418594454	-0.277038047886847	-0.148637829428555	0.124297320188417	-0.119303475695731	-0.263460257793449	0.133901828516133	-0.274211868820367
NP_149131.1_S196	0.0198885061146717	0.0469525718303404	0.057894319577022	-0.00629538516075789	0.000569470592945139	-0.0303614263798823	-0.0201900614585451	0.0703627541100232	0.101248914520651	0.0872839164361671	0.0515560700035954	0.0431710786396903	0.00175113512915464	0.0627772471654194	-0.0426266326648244	0.0206824293079771	0.0267153171400895	0.0283551360035779	-0.0337418492070308	0.0453263526757866	0.107285386108119	-0.0775121689644848	-0.00667217045527029	-0.00935923222831405	-0.0104418530170235	-0.0737208831471851	-0.064874491081857	-0.0430125207713054	0.0955451749381942	0.0896691099855239	0.0842070211454228	0.0315279928765298	0.195890998785797	0.0275549769394136	-0.109562450413062	-0.0737220688986906	0.0280110289212382	0.0805973297467724	-0.0624248108241376	0.103096428093209	-0.0215847774565465	-0.00741468858940943	0.0559728576364303	0.0137620063165086	-0.00847208235593538	0.0378080854771646	-0.0160708839329272	0.0945943010207207	0.0362121170336387	-0.0698206879645896	-0.0350543674272842	0.0885128511654151	-0.0943022585673325	-0.0546233306511082	-0.05925058680816	-0.00327936662160916	-0.076867926669241	0.0142497328238965	-0.0831076923742662	0.0394927751422464	-0.115067342985918	-0.068490889618371	-0.0726128172696704	0.0238535077876421	0.0825717332215295	-0.134070135361084	-0.0520471442720366	-0.00923136653240259	0.0780719583887534	-0.0422405039251382	0.0231327757359401	-0.0242720342968029	-0.0203718473446165	-0.00900322669864842	0.0764562642881256	-0.0431230474565895	-0.063471813152297	0.00127491327303504	-0.0771968901615201	-0.0973580383848055	-0.0492963615198406	0.0550884592991594	0.0533741889526547	0.051028295904664	0.0136843412015765	0.0956069982909562	0.0194307738945021	0.1547868699881	-0.0511389777349165	-0.0479669832402513	0.0833002730520983	0.0894993874006883	-0.0092046105140249	0.0862099755047356	0.026713118338108	-0.00084247706173664	-0.0531169699479135	0.0420098949432928	0.0121452976382328	0.0071746075325259	0.0513156454972647	-0.0121743903391563	-0.0609227781287096	0.102322342078832	0.0199101739704974
NP_149131.1_S257	-0.0585603668360039	0.0163168911747273	0.00647043178487181	-0.11814998265876	-0.0426494045656842	-0.357360009085342	-0.0221323472129108	-0.0623216628093137	0.127807986105513	0.0503831649247395	0.07773195327476	0.0314716914308733	-0.101507807744982	0.0143876045623067	-0.0105747311605115	-0.0940714249844336	-0.0194069671122306	-0.0907901219591083	-0.136652093990101	-0.266635005625508	0.174644440582043	-0.182824214067254	-0.0613302696079995	-0.0429688089973094	-0.208620719104686	0.00138549835176576	-0.0694530143228062	-0.0645104675771296	0.0904834462847395	0.0175440860427874	0.163580062574173	0.0353959091350921	0.275000853926221	-0.00302871741703133	-0.0843438790762356	-0.0139533198578804	0.162372360857631	0.00922565955970111	-0.00785403414465633	0.16779704987279	0.121010516104244	0.0805430946306015	0.0567314337224008	-0.0144757128861419	0.0247585295639758	0.109242730375785	-0.0311701712911848	0.0351896671552621	0.0377871762386639	0.109957827416907	0.00144266397939055	0.121243271432194	-0.144219398679301	-0.0689410413932468	-0.0671988636292889	0.0636669287042578	-0.0368450745290051	0.106952840157489	-0.118535427266554	0.0392178783827339	-0.173853163235947	-0.0538094402740465	-0.0439744371610074	-0.102915106242231	0.143233961253133	-0.121827575673768	-0.160887679671793	-0.000997144538663688	0.0194131550387465	-0.0712080423364586	0.0352252409201482	-0.00897168897960734	-0.0520355264654531	0.0762563964055554	0.10416098074018	-0.025350997322848	0.0373318578741367	-0.0130159490020821	-0.0649035328776858	-0.157656908822195	0.0778962612983649	0.157605367658984	0.129025587118537	0.0744516077631271	0.0792502155157473	0.130336707851404	0.107485377213116	0.251135062265413	0.00446057664016677	-0.034408231868577	0.0837471335471492	0.115656120785012	0.0206143164391737	0.115091538072395	0.169568875116613	-0.0226199251052382	-0.0092609490729246	0.108333607468672	0.046612099852037	-0.0135769611540636	0.035309332872729	0.0670474013963647	-0.13398802517266	0.178444544828163	0.00992533735211898
NP_150242.1_S403	0.0430040716133902	-0.0315142183396895	0.0397508571013667	-0.0738589598028333	0.106135170277572	0.328256758073019	-0.107661540244539	-0.0308685146825185	0.054440371419419	0.0392290821913027	0.00415930126167754	0.0496717951848099	0.0104783877900778	0.0613456801802706	0.0140001893092655	-0.0280864109554856	-0.0468476216671823	0.0198498542325972	0.0634344712368474	0.0144903134166587	0.0319035582175809	-0.0362699332216721	0.0489680328513474	-0.0173748374676888	-0.0517858517513989	-0.0962584285447984	-0.0886926946163266	-0.0249586192660539	0.0415540850487313	0.0462296918928067	-0.00566983492198333	0.116865300289878	-0.0255782970308095	0.0296986361864053	-0.126284905065789	-0.0431952915587121	-0.0220715287135886	0.076357678450236	-0.120065393134962	0.102603426427477	-0.0801242344232051	0.0526268655274532	-0.0615986829695258	0.104163981878022	0.0328959043467323	0.0219492971295003	0.0356171035464292	-0.0220221409125073	0.0555732464903993	0.00809502230148629	-0.129581321417104	0.0351650888440417	-0.137890288647142	-0.0726366554395159	-0.040685015395191	-0.028845028955597	-0.0112734046232364	-0.0472842430836818	0.0264462393314206	0.0102855982279543	-0.0884915545126814	-0.0254705718886751	-0.0187323472815194	0.0111934945047845	0.0342709646219982	-0.165328834423192	0.00364303330856593	-0.0439203510086051	-0.0236135157447834	0.0203062749505848	0.0722096246637933	0.0527846559109812	-0.0191186126078265	0.0319859469944716	0.0258770649825171	-0.0200147743895929	-0.0912400285411847	0.0112315451545189	0.0238824310365435	0.0575887984782008	-0.0457291217174643	-0.0148396772600335	0.00340822330000663	-0.0633932426990848	0.0420013282007538	0.104484067211085	0.0594596421863719	-0.0231664308437217	-0.0446219988694422	0.00494105814792408	0.0954185872672522	0.0831247906197669	0.0822554754426029	0.0723898804246995	-0.030578984524251	0.0576078669503266	-0.093749000961509	0.0527063012632653	0.043876296774668	0.0434899215035355	0.17030332221609	-0.0421946807404946	0.00928137398080979	0.0772931154762377	0.0204993625750752
NP_150242.1_S480	0.0195029956484745	0.0182326035276953	-0.0669416955194658	-0.0738648923696007	0.0987030089939629	-0.240292836998529	-0.00566679713373872	-0.119077113225402	0.0756869724637244	-0.0293869671554757	0.0606972461140964	-0.0511942225296881	-0.0544456203813168	0.0475908005345129	0.0990084285258799	-0.123218011524197	-0.0147196547019726	0.0302979791638927	0.0281345320897182	-0.0171164129555072	0.0556729741634069	-0.11620924817365	0.00569669183205434	-0.0786619480074519	-0.0243780790323075	0.0190177450627238	-0.0944597515583216	-0.0101651001018084	0.155649733159347	0.0492446979711696	0.0531874042217043	0.167479348417495	0.106202015721946	0.0250610239460601	-0.159923433104328	0.0109425509479353	-0.0314766453706261	0.096326739534785	0.0582691709542016	0.0707353451174876	0.0223025896472898	0.043319797275162	-0.109787942847905	0.0374186368894054	-0.116134332484155	0.200110336557344	0.0567372051199045	0.134505950334049	0.0190274324700979	-0.0178003381568891	-0.104176396959074	0.0942760721848724	-0.15104256306548	-0.0300369188915958	-0.0323748101335338	-0.0446278666602187	-0.0237681930454446	-0.0250472639152647	-0.084565183797568	0.00603185690504591	-0.122840850649337	0.100974665317728	-0.0260471197495928	0.0854082361514794	0.0449223637217461	-0.168367133073751	-0.0047266149849876	-0.0629023170703793	0.0510675349398508	0.0103251800945193	0.0600600874706329	0.0552058668982618	0.0224350478033787	0.0969387549574863	0.0759610929424052	-0.092499968958368	-0.0193901394768144	0.0150349388286306	-0.0655334278731335	0.00679437058396529	-0.028768280533959	0.0346672264667	0.0742252690955469	-0.0318595948164726	-0.00571260151315527	0.230919048155058	0.171660676277585	0.0782246453925236	-0.0516599726174407	-0.0654621299402869	0.0939493169140724	0.0376722033107934	0.0844411164220952	0.14662462699036	0.0500644275371947	0.0841893320142843	-0.0788402527392941	0.0646601421508137	0.0132662237777723	0.0286106520861022	0.136377695191544	-0.119211477381614	0.101700694355958	0.0848159157043261	-0.0101270762350752
NP_150242.1_S505	0.0267367937099819	-0.000350856088908296	0.0301654252797228	-0.00618209567297982	0.0630469069031811	0.0218882429555872	-0.0914156332041969	-0.0182348143946389	0.0370092436727346	0.0677034520863669	-0.0132332756574569	-0.0227219421946107	-0.0185470177934153	0.0866279737747375	0.00594980403143958	-0.0675229424046681	0.0428003771767886	-0.0193704658987851	-0.0129099102406551	0.0569204691730179	0.114933622189991	-0.0498554145611548	-0.0598886528461337	-0.0568626106333577	-0.106518727973334	-0.0815488575172959	-0.159574778073589	0.00482404329294279	0.0328107848462144	0.0349482311521635	0.0196840699154561	0.131364196163875	0.0927643499650049	0.00622298066891153	-0.0817609621387481	-0.00701136476317817	-0.0200567130108255	0.140685232223777	-0.0254546405699138	0.116389004904112	-0.0463899961407445	0.0374461391330191	-0.0565117452618946	0.0854753649862866	0.000209850564652009	0.0130827996377651	0.0715317731398649	0.00233178755810797	0.0475131600013345	-0.00769146352715165	-0.127292717830919	0.0469474079518988	-0.0900656856039616	-0.0306182345610047	-0.0598697944135316	-0.047463201872936	-0.039914146662064	-0.0576075653719677	0.00606366010268114	0.0096199264174078	-0.0743888182015087	-0.007186657922142	-0.0482586259537537	0.0230785277405241	0.0195753628375742	-0.176489237550606	-0.0662300577397222	-0.0768115185853379	-0.00656288603626958	-0.0212296549508123	0.0495036006549037	0.0256497776805769	-0.0157342258701422	-0.0182198899634296	0.0181127870678675	-0.0498943895141166	-0.031805054437613	4.66559504742544e-05	0.0597577111365292	0.084949494291183	-0.0576275430414846	-0.0189142153679162	-0.00211682441146833	-0.0646612929175955	0.020013187062521	0.109481448739516	0.0843615588968855	0.0232288519202971	-0.0610297502422449	-0.0369768319804223	0.0925416722569108	0.113158729050384	0.0203531378787776	0.127153202943027	-0.000452698171219265	0.0579055680223986	-0.0951426665375223	0.0871405431318019	0.0650368901580476	0.0470517346676201	0.139514553401516	-0.045173420836748	0.017119278563222	0.0796157938777062	-0.0500248443657406
